,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
432,7-8-19_Makenzie_78-467-TX430-N4_2019-07-13_22-34-18.097_492100.npy,78-467-TX430-N4,07-13,3,2608,67,111,1,N4,2,107,4.07134334876408,12.2140300462923,10618.0634535767,272.780004367194,451.919111712813,4.07134334876408
433,7-8-19_Makenzie_78-467-TX430-N4_2019-07-14_19-52-24.453_539600.npy,78-467-TX430-N4,07-14,6,2817,91,5,1,N4,2,107,4.07134334876408,24.4280600925845,11468.9742134684,370.492244737532,20.3567167438204,4.07134334876408
434,7-8-19_Makenzie_78-467-TX430-N4_2019-07-15_19-58-16.274_587100.npy,78-467-TX430-N4,07-15,295,5300,347,1,7,N4,2,107,4.07134334876408,1201.04628788541,21578.1197484496,1412.75614202114,4.07134334876408,28.4994034413486
435,7-8-19_Makenzie_78-467-TX430-N4_2019-07-16_15-56-02.280_606700.npy,78-467-TX430-N4,07-16,339,6423,207,14,4,N4,2,107,4.07134334876408,1380.18539523102,26150.2383291117,842.768073194165,56.9988068826972,16.2853733950563
436,7-8-19_Makenzie_78-467-TX430-N4_2019-07-18_13-58-57.133_735600.npy,78-467-TX430-N4,07-18,360,3382,156,86,11,N4,3,72,8.99166859567901,3237.00069444445,30409.8231905864,1402.70030092593,773.283499228395,98.9083545524692
437,7-8-19_Makenzie_78-467-TX430-N4_2019-07-20_13-31-37.541_848900.npy,78-467-TX430-N4,07-20,361,3868,117,70,16,N4,3,72,8.99166859567901,3245.99236304012,34779.7741280864,1052.02522569444,629.416801697531,143.866697530864
438,7-8-19_Makenzie_78-467-TX430-N4_2019-07-22_13-58-30.428_966900.npy,78-467-TX430-N4,07-22,204,4364,169,105,8,N4,3,72,8.99166859567901,1834.30039351852,39239.6417515432,1519.59199266975,944.125202546297,71.9333487654321
439,7-8-19_Makenzie_78-467-TX430-N4_2019-07-24_13-54-19.725_1087400.npy,78-467-TX430-N4,07-24,281,4578,166,119,15,N4,3,72,8.99166859567901,2526.6588753858,41163.8588310185,1492.61698688272,1070.0085628858,134.875028935185
440,7-8-19_Makenzie_78-467-TX430-N4_2019-07-26_14-04-52.520_1188700.npy,78-467-TX430-N4,07-26,72,2977,99,236,58,N4,4,52,17.2384652366864,1241.16949704142,51318.9110096154,1706.60805843195,4068.27779585799,999.830983727811
441,7-8-19_Makenzie_78-467-TX430-N4_2019-07-28_13-36-27.044_1302000.npy,78-467-TX430-N4,07-28,79,2767,101,65,25,N4,4,52,17.2384652366864,1361.83875369823,47698.8333099112,1741.08498890533,1120.50024038462,430.96163091716
442,7-8-19_Makenzie_78-467-TX430-N4_2019-07-30_20-16-58.470_1421900.npy,78-467-TX430-N4,07-30,57,3771,144,226,75,N4,4,52,17.2384652366864,982.592518491124,65006.2524075444,2482.33899408284,3895.89314349112,1292.88489275148
443,7-8-19_Makenzie_78-467-TX430-N4_2019-08-01_14-05-15.275_1530300.npy,78-467-TX430-N4,08-01,84,4137,167,298,154,N4,4,52,17.2384652366864,1448.03107988166,71315.5306841716,2878.82369452663,5137.06264053254,2654.7236464497
